,GEO.id,GEO.id2,GEO.display-label,niceName,totalPeople,commuttersTakingTransit,meanTravelTimeTransit,medianIncome
208,1400000US17031170500,17031170500,"Census Tract 1705, Cook County, Illinois","Census Tract 1705, Cook County, Illinois",2897,289,53.5,40469.0
209,1400000US17031170600,17031170600,"Census Tract 1706, Cook County, Illinois","Census Tract 1706, Cook County, Illinois",1245,95,,45536.0
210,1400000US17031170700,17031170700,"Census Tract 1707, Cook County, Illinois","Census Tract 1707, Cook County, Illinois",1440,185,,37318.0
211,1400000US17031170800,17031170800,"Census Tract 1708, Cook County, Illinois","Census Tract 1708, Cook County, Illinois",2189,159,,39014.0
212,1400000US17031170900,17031170900,"Census Tract 1709, Cook County, Illinois","Census Tract 1709, Cook County, Illinois",948,127,,35000.0
213,1400000US17031171000,17031171000,"Census Tract 1710, Cook County, Illinois","Census Tract 1710, Cook County, Illinois",3798,522,54.7,35761.0
214,1400000US17031171100,17031171100,"Census Tract 1711, Cook County, Illinois","Census Tract 1711, Cook County, Illinois",2049,268,,37909.0
215,1400000US17031180100,17031180100,"Census Tract 1801, Cook County, Illinois","Census Tract 1801, Cook County, Illinois",3063,320,,30935.0
216,1400000US17031190100,17031190100,"Census Tract 1901, Cook County, Illinois","Census Tract 1901, Cook County, Illinois",1144,312,,22398.0
217,1400000US17031190200,17031190200,"Census Tract 1902, Cook County, Illinois","Census Tract 1902, Cook County, Illinois",2488,479,53.6,29911.0
218,1400000US17031190300,17031190300,"Census Tract 1903, Cook County, Illinois","Census Tract 1903, Cook County, Illinois",2583,409,47.1,26131.0
219,1400000US17031190401,17031190401,"Census Tract 1904.01, Cook County, Illinois","Census Tract 1904.01, Cook County, Illinois",1790,151,,32261.0
220,1400000US17031190402,17031190402,"Census Tract 1904.02, Cook County, Illinois","Census Tract 1904.02, Cook County, Illinois",2701,234,,30739.0
221,1400000US17031190601,17031190601,"Census Tract 1906.01, Cook County, Illinois","Census Tract 1906.01, Cook County, Illinois",2467,541,59.0,25369.0
222,1400000US17031190602,17031190602,"Census Tract 1906.02, Cook County, Illinois","Census Tract 1906.02, Cook County, Illinois",2703,425,,27702.0
223,1400000US17031190701,17031190701,"Census Tract 1907.01, Cook County, Illinois","Census Tract 1907.01, Cook County, Illinois",1285,165,,26106.0
224,1400000US17031190702,17031190702,"Census Tract 1907.02, Cook County, Illinois","Census Tract 1907.02, Cook County, Illinois",2375,508,,24100.0
225,1400000US17031190800,17031190800,"Census Tract 1908, Cook County, Illinois","Census Tract 1908, Cook County, Illinois",2995,443,,26061.0
226,1400000US17031190900,17031190900,"Census Tract 1909, Cook County, Illinois","Census Tract 1909, Cook County, Illinois",1040,232,,27560.0
227,1400000US17031191000,17031191000,"Census Tract 1910, Cook County, Illinois","Census Tract 1910, Cook County, Illinois",1173,204,,31710.0
228,1400000US17031191100,17031191100,"Census Tract 1911, Cook County, Illinois","Census Tract 1911, Cook County, Illinois",3435,567,,22777.0
229,1400000US17031191200,17031191200,"Census Tract 1912, Cook County, Illinois","Census Tract 1912, Cook County, Illinois",1753,364,,22952.0
230,1400000US17031191301,17031191301,"Census Tract 1913.01, Cook County, Illinois","Census Tract 1913.01, Cook County, Illinois",2380,226,,26299.0
231,1400000US17031191302,17031191302,"Census Tract 1913.02, Cook County, Illinois","Census Tract 1913.02, Cook County, Illinois",2227,345,,27398.0
232,1400000US17031200100,17031200100,"Census Tract 2001, Cook County, Illinois","Census Tract 2001, Cook County, Illinois",2205,454,,29716.0
233,1400000US17031200200,17031200200,"Census Tract 2002, Cook County, Illinois","Census Tract 2002, Cook County, Illinois",2545,458,,25892.0
234,1400000US17031200300,17031200300,"Census Tract 2003, Cook County, Illinois","Census Tract 2003, Cook County, Illinois",1051,195,,27634.0
235,1400000US17031200401,17031200401,"Census Tract 2004.01, Cook County, Illinois","Census Tract 2004.01, Cook County, Illinois",1608,307,,22126.0
236,1400000US17031200402,17031200402,"Census Tract 2004.02, Cook County, Illinois","Census Tract 2004.02, Cook County, Illinois",2035,428,,22217.0
237,1400000US17031210100,17031210100,"Census Tract 2101, Cook County, Illinois","Census Tract 2101, Cook County, Illinois",1921,494,51.0,40673.0
238,1400000US17031210400,17031210400,"Census Tract 2104, Cook County, Illinois","Census Tract 2104, Cook County, Illinois",1274,327,39.2,30528.0
239,1400000US17031210501,17031210501,"Census Tract 2105.01, Cook County, Illinois","Census Tract 2105.01, Cook County, Illinois",1833,686,,26141.0
240,1400000US17031210502,17031210502,"Census Tract 2105.02, Cook County, Illinois","Census Tract 2105.02, Cook County, Illinois",2236,702,,26449.0
241,1400000US17031210601,17031210601,"Census Tract 2106.01, Cook County, Illinois","Census Tract 2106.01, Cook County, Illinois",1453,587,,27036.0
242,1400000US17031210602,17031210602,"Census Tract 2106.02, Cook County, Illinois","Census Tract 2106.02, Cook County, Illinois",2215,809,,36834.0
243,1400000US17031210700,17031210700,"Census Tract 2107, Cook County, Illinois","Census Tract 2107, Cook County, Illinois",2276,663,,35951.0
244,1400000US17031210800,17031210800,"Census Tract 2108, Cook County, Illinois","Census Tract 2108, Cook County, Illinois",728,259,,35064.0
245,1400000US17031210900,17031210900,"Census Tract 2109, Cook County, Illinois","Census Tract 2109, Cook County, Illinois",1719,304,,40469.0
246,1400000US17031220300,17031220300,"Census Tract 2203, Cook County, Illinois","Census Tract 2203, Cook County, Illinois",1421,307,,52340.0
247,1400000US17031220400,17031220400,"Census Tract 2204, Cook County, Illinois","Census Tract 2204, Cook County, Illinois",1717,732,,54032.0
248,1400000US17031220500,17031220500,"Census Tract 2205, Cook County, Illinois","Census Tract 2205, Cook County, Illinois",1821,967,,55777.0
249,1400000US17031220601,17031220601,"Census Tract 2206.01, Cook County, Illinois","Census Tract 2206.01, Cook County, Illinois",943,370,34.1,41676.0
250,1400000US17031220602,17031220602,"Census Tract 2206.02, Cook County, Illinois","Census Tract 2206.02, Cook County, Illinois",2970,1261,,36791.0
251,1400000US17031220701,17031220701,"Census Tract 2207.01, Cook County, Illinois","Census Tract 2207.01, Cook County, Illinois",1940,460,36.2,32017.0
252,1400000US17031220702,17031220702,"Census Tract 2207.02, Cook County, Illinois","Census Tract 2207.02, Cook County, Illinois",2171,633,36.6,31938.0
253,1400000US17031220901,17031220901,"Census Tract 2209.01, Cook County, Illinois","Census Tract 2209.01, Cook County, Illinois",1353,344,,31645.0
254,1400000US17031220902,17031220902,"Census Tract 2209.02, Cook County, Illinois","Census Tract 2209.02, Cook County, Illinois",1437,285,,26851.0
255,1400000US17031221000,17031221000,"Census Tract 2210, Cook County, Illinois","Census Tract 2210, Cook County, Illinois",1428,399,,31394.0
256,1400000US17031221100,17031221100,"Census Tract 2211, Cook County, Illinois","Census Tract 2211, Cook County, Illinois",2929,826,,30235.0
257,1400000US17031221200,17031221200,"Census Tract 2212, Cook County, Illinois","Census Tract 2212, Cook County, Illinois",2046,758,,50525.0
258,1400000US17031221300,17031221300,"Census Tract 2213, Cook County, Illinois","Census Tract 2213, Cook County, Illinois",1897,821,33.9,37197.0
259,1400000US17031221400,17031221400,"Census Tract 2214, Cook County, Illinois","Census Tract 2214, Cook County, Illinois",1857,627,,45505.0
260,1400000US17031221500,17031221500,"Census Tract 2215, Cook County, Illinois","Census Tract 2215, Cook County, Illinois",1634,468,,42969.0
261,1400000US17031221600,17031221600,"Census Tract 2216, Cook County, Illinois","Census Tract 2216, Cook County, Illinois",2112,807,,62015.0
262,1400000US17031222200,17031222200,"Census Tract 2222, Cook County, Illinois","Census Tract 2222, Cook County, Illinois",1410,547,30.7,66791.0
263,1400000US17031222500,17031222500,"Census Tract 2225, Cook County, Illinois","Census Tract 2225, Cook County, Illinois",891,237,,36932.0
264,1400000US17031222600,17031222600,"Census Tract 2226, Cook County, Illinois","Census Tract 2226, Cook County, Illinois",1046,265,,40198.0
265,1400000US17031222700,17031222700,"Census Tract 2227, Cook County, Illinois","Census Tract 2227, Cook County, Illinois",1409,345,36.4,31847.0
266,1400000US17031222800,17031222800,"Census Tract 2228, Cook County, Illinois","Census Tract 2228, Cook County, Illinois",430,72,,31328.0
267,1400000US17031222900,17031222900,"Census Tract 2229, Cook County, Illinois","Census Tract 2229, Cook County, Illinois",432,74,,24600.0
268,1400000US17031230100,17031230100,"Census Tract 2301, Cook County, Illinois","Census Tract 2301, Cook County, Illinois",876,230,,31604.0
269,1400000US17031230200,17031230200,"Census Tract 2302, Cook County, Illinois","Census Tract 2302, Cook County, Illinois",938,188,44.9,28643.0
270,1400000US17031230300,17031230300,"Census Tract 2303, Cook County, Illinois","Census Tract 2303, Cook County, Illinois",378,93,,35000.0
271,1400000US17031230400,17031230400,"Census Tract 2304, Cook County, Illinois","Census Tract 2304, Cook County, Illinois",1089,277,,22945.0
272,1400000US17031230500,17031230500,"Census Tract 2305, Cook County, Illinois","Census Tract 2305, Cook County, Illinois",1551,279,,24054.0
273,1400000US17031230600,17031230600,"Census Tract 2306, Cook County, Illinois","Census Tract 2306, Cook County, Illinois",2420,559,,24914.0
274,1400000US17031230700,17031230700,"Census Tract 2307, Cook County, Illinois","Census Tract 2307, Cook County, Illinois",2419,651,43.0,24164.0
275,1400000US17031230800,17031230800,"Census Tract 2308, Cook County, Illinois","Census Tract 2308, Cook County, Illinois",610,103,,29615.0
276,1400000US17031230900,17031230900,"Census Tract 2309, Cook County, Illinois","Census Tract 2309, Cook County, Illinois",2315,618,,32011.0
277,1400000US17031231100,17031231100,"Census Tract 2311, Cook County, Illinois","Census Tract 2311, Cook County, Illinois",532,138,42.6,25571.0
278,1400000US17031231200,17031231200,"Census Tract 2312, Cook County, Illinois","Census Tract 2312, Cook County, Illinois",2267,469,,22511.0
279,1400000US17031231500,17031231500,"Census Tract 2315, Cook County, Illinois","Census Tract 2315, Cook County, Illinois",2058,916,,26297.0
280,1400000US17031240200,17031240200,"Census Tract 2402, Cook County, Illinois","Census Tract 2402, Cook County, Illinois",1126,451,33.5,75735.0
281,1400000US17031240300,17031240300,"Census Tract 2403, Cook County, Illinois","Census Tract 2403, Cook County, Illinois",850,328,,78112.0
282,1400000US17031240500,17031240500,"Census Tract 2405, Cook County, Illinois","Census Tract 2405, Cook County, Illinois",1801,751,,93880.0
283,1400000US17031240600,17031240600,"Census Tract 2406, Cook County, Illinois","Census Tract 2406, Cook County, Illinois",1048,316,,60385.0
284,1400000US17031240700,17031240700,"Census Tract 2407, Cook County, Illinois","Census Tract 2407, Cook County, Illinois",941,303,,41199.0
285,1400000US17031240800,17031240800,"Census Tract 2408, Cook County, Illinois","Census Tract 2408, Cook County, Illinois",845,143,42.7,35388.0
286,1400000US17031240900,17031240900,"Census Tract 2409, Cook County, Illinois","Census Tract 2409, Cook County, Illinois",533,74,,44779.0
287,1400000US17031241000,17031241000,"Census Tract 2410, Cook County, Illinois","Census Tract 2410, Cook County, Illinois",1030,301,,36765.0
288,1400000US17031241100,17031241100,"Census Tract 2411, Cook County, Illinois","Census Tract 2411, Cook County, Illinois",2587,762,,41784.0
289,1400000US17031241200,17031241200,"Census Tract 2412, Cook County, Illinois","Census Tract 2412, Cook County, Illinois",1237,477,,54883.0
290,1400000US17031241300,17031241300,"Census Tract 2413, Cook County, Illinois","Census Tract 2413, Cook County, Illinois",1228,513,,69629.0
291,1400000US17031241400,17031241400,"Census Tract 2414, Cook County, Illinois","Census Tract 2414, Cook County, Illinois",3483,1750,,60817.0
292,1400000US17031241500,17031241500,"Census Tract 2415, Cook County, Illinois","Census Tract 2415, Cook County, Illinois",2281,1249,34.0,64460.0
293,1400000US17031241600,17031241600,"Census Tract 2416, Cook County, Illinois","Census Tract 2416, Cook County, Illinois",2670,1301,,52195.0
294,1400000US17031242000,17031242000,"Census Tract 2420, Cook County, Illinois","Census Tract 2420, Cook County, Illinois",3212,1261,30.9,44837.0
295,1400000US17031242100,17031242100,"Census Tract 2421, Cook County, Illinois","Census Tract 2421, Cook County, Illinois",2855,1142,,57086.0
296,1400000US17031242200,17031242200,"Census Tract 2422, Cook County, Illinois","Census Tract 2422, Cook County, Illinois",2598,765,,62472.0
297,1400000US17031242300,17031242300,"Census Tract 2423, Cook County, Illinois","Census Tract 2423, Cook County, Illinois",2306,646,34.0,57358.0
298,1400000US17031242400,17031242400,"Census Tract 2424, Cook County, Illinois","Census Tract 2424, Cook County, Illinois",2007,538,,50716.0
299,1400000US17031242500,17031242500,"Census Tract 2425, Cook County, Illinois","Census Tract 2425, Cook County, Illinois",2100,455,38.9,46756.0
300,1400000US17031242600,17031242600,"Census Tract 2426, Cook County, Illinois","Census Tract 2426, Cook County, Illinois",3539,967,41.9,40119.0
301,1400000US17031242700,17031242700,"Census Tract 2427, Cook County, Illinois","Census Tract 2427, Cook County, Illinois",900,357,,36333.0
302,1400000US17031242800,17031242800,"Census Tract 2428, Cook County, Illinois","Census Tract 2428, Cook County, Illinois",862,249,38.1,51979.0
303,1400000US17031242900,17031242900,"Census Tract 2429, Cook County, Illinois","Census Tract 2429, Cook County, Illinois",1129,314,,51960.0
304,1400000US17031243000,17031243000,"Census Tract 2430, Cook County, Illinois","Census Tract 2430, Cook County, Illinois",1614,402,,45088.0
305,1400000US17031243100,17031243100,"Census Tract 2431, Cook County, Illinois","Census Tract 2431, Cook County, Illinois",1388,465,,52622.0
306,1400000US17031243200,17031243200,"Census Tract 2432, Cook County, Illinois","Census Tract 2432, Cook County, Illinois",1583,360,,61215.0
307,1400000US17031243300,17031243300,"Census Tract 2433, Cook County, Illinois","Census Tract 2433, Cook County, Illinois",1641,711,,51205.0
308,1400000US17031243400,17031243400,"Census Tract 2434, Cook County, Illinois","Census Tract 2434, Cook County, Illinois",1812,557,,60539.0
309,1400000US17031243500,17031243500,"Census Tract 2435, Cook County, Illinois","Census Tract 2435, Cook County, Illinois",2377,792,,72127.0
310,1400000US17031250200,17031250200,"Census Tract 2502, Cook County, Illinois","Census Tract 2502, Cook County, Illinois",1086,186,,28487.0
311,1400000US17031250300,17031250300,"Census Tract 2503, Cook County, Illinois","Census Tract 2503, Cook County, Illinois",1877,500,,25309.0
312,1400000US17031250400,17031250400,"Census Tract 2504, Cook County, Illinois","Census Tract 2504, Cook County, Illinois",1690,407,,31393.0
313,1400000US17031250500,17031250500,"Census Tract 2505, Cook County, Illinois","Census Tract 2505, Cook County, Illinois",3903,646,,47601.0
314,1400000US17031250600,17031250600,"Census Tract 2506, Cook County, Illinois","Census Tract 2506, Cook County, Illinois",1743,356,,26407.0
315,1400000US17031250700,17031250700,"Census Tract 2507, Cook County, Illinois","Census Tract 2507, Cook County, Illinois",2134,445,,30828.0
